Label,Organisme,Note Globale,Limitation Des Impacts Négatifs,Partage Du Pouvoir Et De La Valeur,Stratégie à Impact Positif,Région,Pdf,Logo,Inclusion des travailleurs éloignés de l'emploi,Soutien de publics fragiles,Egalité Femmes-Hommes,Intégration des jeunes et seinors,Mesure de l'empreinte carbone,Réduction de l'empreinte carbone,Biodiversité et utilisation des ressources naturelles,Economie locale et circulaire,Partie prenantes dans la gouvernance,Place des salariés dans la décision,Progression des salariés,Stabilité au travail,Partage de la valeur entre les parties prenantes,Ecarts de rémunération,Placement financiers responsables,Mécénat,Impact du coeur d'activité,Labels et certifications,Achats responsables
VOYAGE SOLIDAIRE PAR VELVET GLOBE : 15/11/2023,VOYAGE SOLIDAIRE PAR VELVET GLOBE,93.18,85.00,83.00,109.50,Ile-de-France,71319edb-1768-728b-c316-65548fb060c5-1309 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/AK5dMVkKDPj7SaYPq4cKIg/AEumAep2DUbEVbetqNB8dMJvt48lyfPPkjxAY1dD8i8RU7wIbDbc6pbGMY9UIRD1oD7yCsGUWUC18vsNzUze8sW4blIkwtlhYAUHi-thIJ5lrw5Uem5W5o9NEWEzZTxIcMEb1f70i28UtYbNLEJgiUa41mxqynxyBMOjd2_BiSQxXSEpcIvVsHEOAVkmfmY8/ekQh8-9d9accNrNVBb2tFEzxWeDsrcwelOARIq_o1nM),So LEader.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/zQwwiSmb2XDGbNP-ypYF0g/LyneAPd5PtJ7p_PRNJTAVV-PFEcvVupWxtuAWhaOSaGpYYmRZpMfjIp8KZb_m8ryE1Z0Fr2kmZmz4h9amYWgfpyKZOLicsIaYmOAaNTSklgjda1SOg5fPgd4kz-ZoFQj5bkmyNx_t512GXXIaHQpBg/VYaZDcPO9cIekaw9gXniMkllhum0ZYgJtq2rFUfG1J8),0,66,100,100,33,90,50,50,66,100,70,50,100,100,100,100,100,50,40
QUOVIVE : 21/11/2021,QUOVIVE,74.40,65.63,96.56,62.50,Auvergne-Rhône-Alpes,fu_36045363081.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/0_2R38RIUlJd_2iAeIqK4A/_JFiUy7GQX-cTfHGNIE9v3Xm8WLlGhZ9f5Pc5fpT2baTf2jVOcSfZhmNllHO2pkpk9v2SFCRiD5OzgiDuTKwjT5G9Szt78r8cddjT_8Ymx17cX7Q-jeXVx29OypQoKfQ9nUBIKc7UOS1BcmyewcIrg/Mgqk5zC1L8ktkPK4r95OZxbbP1UqC71977SBKk-Jv6E),fu_z36wmz4if2ycyth.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/nygaNsCBsriGf2LYX4C5cg/VvoDwkzABYu5Y8xESZpSrJkml_gum5KQw6GWV5s-spgbWtGJXod4GCZElMHBCOclBxoo-RTtAlDoZXmh_inWt-WP3x2ns_huy_1_uSvJigjmBrn2q-Sct03I1jVARGer5QcH1yGFMgOrwHUljzsZOUa-PPnWP9jAhH9QZ-t7rAQ/sT-mCP520vZdBA-mvcoZj1mSsWrqy5afctX8BtCR4s0)
LA TABLE DE CANA MARSEILLE : 11/01/2024,LA TABLE DE CANA MARSEILLE,74.16,54.50,77.00,89.00,Provence-Alpes-Côte d’Azur,e4095d37-6a0e-e3cd-69aa-659fefdb83bc-1658 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/M9VJ8OxaW3_M8ErLGPWXag/FeyTUOK5GIfriCcITEsQ-JDp6SmzOBdDI5ic_rlq9H7wzw7tJskZeU-x8-cUornk3qEZ35bZE6f8YbWXk1Qj_VDEJEh_9dAkA3y6ZAXRFBN3MmmV55VY65JmniF6SO1f0cxYZlGxOhH5XOr3KU9UTOsGWualnZDVZh9Rp4QqsXvmmpenG1OcPIoYU3rs7VRT/Tb2WOE8eWbvlH1Lx6pQElZU0J9GN9oH-CWi_6ona1cA),20240125_f224b936-0e43-60c3-54d3-659ff060ecb7.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/BgNmWqtquurId8xr8LTEJA/GFzVtjInA6yH65W4GVCeYOeSBolPOE_KZByQp5X2-sW-aC89v9iKTpnTghGizunRQmYiyrglypA0G9KD66nORGG7hsA1OfCL949UmvgnBQsAp6YcjDg1k5Z7f7yjdNlUjfwgau8uTXmn0pt--CASxGXziuHQtEHAgKVBzUSzqPNLtpXZSQnt6eE46oRHM4Xb/qPrQ2Sh1kBxGLpQnZVJfqEMvXdwTwf8EIiK99QJwwBs)
MEANWHILE BOUTIQUE : 03/11/2023,MEANWHILE BOUTIQUE,74.00,62.50,69.50,90.50,Ile-de-France,8c00764c-7e1f-44e1-efd5-6545227ecf13-1235 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/8NQTm28rajdhbSWDbP4jWA/gM3K1pGH9f1iJQGFcXydW4yOYDgsrE04IyUP3pUVy9003idFWiR4Sl2CCG6xkeRjjtcbDDfVa5dXWK0NmLvdfO3RR5EoJnr3KVja4cHAbeKRWlIA4hYaPa774vkmiqjzFK-kB8_Pd0J6kvZ2-oV9G2nsG14nfCs2FDMQlQLjGUT7jEapxAOCFnHYUnhSOd29/zhJfuWnYJY8spkz1zaQO4CbOscRvWCVJWaSYeqrR--o),20231121_870ba52c-b7a1-6596-7786-655ce7ea16e8.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/djoT7AKQpXKs_LG86POptg/oCmC4hdtBgpBMzefYFOIqFso4MTUeTb8g-6owG7yAa_5s44jz3QmHEvJis6xiPRFht3TefhILDX0bErK9igOc8G-UfKiwCKp9dk2Ysgs-kXoC9dr8w5FZJYYG3XrFVaKlErFEaAURY3wxXls4P7PK2OzVPyAyLz0ViXJW_5AuGpcQIkN2Zf15FAApFWqrhXz/A5u0W95L_0OzKBds_zy5uklO5ZM2SZvQylYKZ27hwLs)
APF ENTREPRISES 51 (REIMS) : 22/12/2022,APF ENTREPRISES 51 (REIMS),73.98,65.47,82.59,73.89,Grand Est,,fu_xknut2xz6n7qgqv.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/BpXrsNWNDl46RRUth9ZOjQ/PTsPr7Tyap7dc4g0RSJHddl_i-7he3zBuI1gerdP32D1q-EK5oX_CROLbUmCAa-FCEK-BUXuKXih9g9eRdketVy9Gw2sXAoK-yV9wU91Ygpyu1tD7btjFX6MNUSLovn0C9f1k2op9ZuwcXt0zxsgIxk-8bf8FgvGVfU3bZbKYoM/wkwZOsU198_ZMZY6aA30iLwpGLkpGZBdNV3YJt5fktc)
SOLIFAP : 20/10/2022,SOLIFAP,73.95,58.44,80.47,81.94,Ile-de-France,IS Solifap.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/gu21utYwiGZGlKiWiCjG4Q/funUIFHanRSvdf84Y2pBSVwXd-OpdvgHBONlsRD03TR9TANy7kBoV_UWbfJHkuEVGiDr3QeKA7Opyp1FtINxQtQeAm05iLAU97ONR_jJ40ojCdDfKK99oet__TVKieJfu3zUZZTcdQFwDkTHP0Oy4A/0p-AlCslcS7-hoTRf8zhYlHyyN8WDemoKuT-_OQ_0Tc),fu_4pgivi4wkqhcs5e.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/NBHH1x99wMm9sudIv1yhOA/9wtpT-gvHLisfFlfDNE6xRmjd4HSQzP2jasQTsdMUvG6SA2ID8cqc86IhtQieFdGSJ8_sQCEh7qgW7g3SFrnTAzRTduSWNJB-CDraaF3_p3MGmbq7Cr5zNSJLmAPfPYsN66gOICWOqgJJlKfoLCi2pOq9TNc-pwfXtkSSJrbiLA/Qdiq9R8S47i7cKc3iqBjEAqkkQhIM3QCICfzRFyAWT0)
LAMARCK GROUP : 03/02/2022,LAMARCK GROUP,73.94,58.28,84.88,78.13,Ile-de-France,fu_224831501059.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/NXN5Spq6p_wJ64xZPjg93Q/VhFiFUH_CjYrDCXgMSgo3cY_rZlgHSkQdI2BYlN11csgV93xGbuf7H32uumtLUF9TWG1a6GZDYBknBK7m9XB75_9FDmCjBIQraVo3Caw0rhhktSh0MJS8uyJ95IE52sMc6SeY8IReSYo9upTJFKu9A/pIC66Y7wHYDToFICYvCPqCf_JEftBKIFPbLb5gmbzlI),fu_knv7xwdg5k2g798.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/--tuEHvGsNmeO3iFU924hw/9-h7IQ5_BhiK-3z5SdWnUzeA5G-p6MZ0WI4vAeLW9N99cDvMxBhraVgo5ht-fLuh1qDmhQlwqAoU3deCUeykRftcXdzMWdNF30QGS--MNFJYEgdbJJjkBJIOktU_otS8_m64Tx8c-KevKKAkQCLJdeI7ZRF9pgHXjpfWxAY6VnA/YEZYhTrhxa9X930JHoB0c-bhcFbvvR0iRh6nhCXpBUI)
ANNE BAULT : 08/03/2022,ANNE BAULT,73.83,75.94,89.16,58.33,Ile-de-France,fu_14365062776.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/s0u1nZu-_uAYu1pKmdROTg/pLws4p_yQB5k9RX_YYSECU8HMtmg-H9KNfxli_y6jzlYiHX04_cz5ya-ybqp9jm-4B3heOBC3QzVHG5AYV6UdMc2w3Ws1aSWuUcx0T2qEi8bHMrkepo6aGz6e9V-vYpATR1zkSkYdUaRE1PcoXLnng/HAmN25uZfQXXPUTMEUU7REUzzEJqtx2dF5a_4BwC8r8),fu_arq79qagzv67q3e.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/9mhxFN9Nw2bE6VQ7CTTmFg/dnovTL403UVDtDOp3KiPmJ-hY3fQrzG_tgrgz6Hk3uu_jFjwYvq4tgpM7OK2S9Ii5TNvRchHZauapXvH62eBf71esW2ev9xdcPmDZjXTiMvfqyb1tYmt0b-o2s-W5TIz-9n_QBJumlbyEQFBDZ7WPyk_9kiTF-zxTdXhaeHN3YU/Z6aUF4yDjhHKipfIbgslbfmQsZq2MZHA30bDePT-Xf8)
EA APFE AMIENS : 05/06/2022,EA APFE AMIENS,73.83,81.09,58.22,81.25,Hauts-de-France,,APFE.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/G5GcJnfBt6Oi063-2UySQQ/QgUmelKn7lFyuqEp6jh09K6dGZwm86C6KO537I9WHjb5Qr9Aw61idTUssM3n3L0tN-BmuOFDZ7lOIXa0A0eEtLJ1qqBpezJ7fvLkp_5Fv5gcKq-7frkOQOxv4BEYCd2ae3_2hg3gZMe5SC2G0lWsjA/nG4OWqxrQrQl-G1mk1FYv8IBdPvQU-f7iL58wFRBL4c)
EKYLIBRE : 23/01/2024,EKYLIBRE,73.83,69.50,64.00,86.00,Nouvelle-Aquitaine,f1967321-4d9a-c70a-5396-65afd2ada16e-1767 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/yE0onJ_22rdqcIaCwnq3Cg/pWD_F4nBPjpyzAsEKrHtbsRFtF9cndFfBLTUH-5xKJUBGvwIh8L5zdz8EK-FF_lt4nWmDkBLK4kNLJHQ1OLviTvsaRh1qJGn2ndOkfCZ2I8s1A-L3kCqiXEY0e1RnDsTlyqv_f_ZVNb9k041eR2EnmUc6pPSUqDKzk5j7NTFN6DqYq9-F0g3FPBHLW3gSfz5/6V3xMfxdMNkcid_cDHJQb-gh0_Q9bfVUJBveKZuL5SQ),20240123_58e6bf7d-fc05-dd5f-0143-65afd2cddc17.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/IpKm5K_jweK9hEH26cITCw/kAsEYDNOoWmxnwBxD7MdvK-DG5t2OquqMer5s2y5C2CGE4gpBXqfVM8MjsLBJJ8hksoZ8xRkikkinUpkaEkpDuTZwTeGfxOIFOZDVYhpRDno_m3Jcmx6GJoTng-DGTjNxEaOnha3BAGEy1u7HRWiTCbxwcvxZ4-u2tLmjdQ36xsxklDkDjJ5jPX_7ss0A2I4/l7JWNw4JA0zvUObvLoqkJWq03Pceq-ycENPojjskp9g)
UTOPIES : 13/09/2023,UTOPIES,73.64,60.00,68.50,90.50,Ile-de-France,2c532490-9620-fb64-00c5-6501ee1d8f4e-905 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/u2j-v3OWYHQQocTtifXoEQ/2QS2ZY4LGfQ15Qpa9RaEVkcTSSVx0OmOjl_TF6CVKH9OMNnQ8hQ0HJ3YUa4VuQMuKDppyUxKx1CIgBP1yr5ELdhVmjiwj9Us-hYNaodGrUrGE9H5__bVFEwPR41QvY9pvJdd1Wb91IbyB4_Zd5sSzWWi-krmB5JDwBbba234SjMOTxpR-cpvobNRxP3AsRUn/yQG-merRFfv19v9UpJ_XoTTeio1vpEhQWaw_nbfrC2g),20231117_8087369a-61db-4d92-9518-6501ef4684f3.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/ZSLSl8Xaa8CQ_i_-e_VLZQ/s5ha7jiER3u0lqx_i4G77232ez9lQjndwfBTwVIhSo1VMV_Dh24LAvE4WMKZDi3YoTlVBUMKFJQBiQRQu6ZkHq9EHBQozH9unziCduKdwwvKCvn4HN9ShDERVerr1bX3HSkiXH5xdclTbLx2HswKOy8cYi0IJhBbTdsQpag5CP18RPGLfou7h3obM1yyAkHX/1GEefKlzlyGPXne7PadU_vms7z4UE5MY_2u4yqZq3ew)
FÉDÉRATION DES ENTREPRISES D'INSERTION IDF : 25/02/2022,FÉDÉRATION DES ENTREPRISES D'INSERTION IDF,73.63,70.00,60.09,88.89,Ile-de-France,fu_225912628341.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/hYvMR1jxk_xLT2QibKYh-w/ySG09h1VZggokpw6Q-sT3NyZ8N-kmjK9iWEZ9ybq5inurlsWLuWqZ35Nbc3syLoO06lib5YqXF_csToxdQ776Wp1dtWUlkdHZ3ICo0zKC2CSqUR21Ek578YBZN1k1eKjSga7huUZz7LVWFzBDPI5TA/JhKheH4Bcz-chuYFTa7chZ0PHXKfD6pR8QHJH-ndyNU),FEI.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/CIQDD5wxUvfcw5ICIVURgg/GtCO6VgpOuJ7hS_j7yFpBHFI98NZAlgOmfXKyc3AM7ETU3b1Gj2A7KfDlG8aAeV8m-2qH_VL3Ik_wd3BSI0kRUWyYKWhk53q6JGEHPz_epVDn9GLciRqjFiw_CeiCbygrt3ifImqTEYB5Da27sUJDA/ANQ-tVMIOgnDdi_ur-VypyYe0MCexEXeniCPLIXUsnA)
ISTYA : 25/07/2022,ISTYA,73.46,85.31,50.50,83.33,Ile-de-France,fu_74174698499.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/LN-F_-DGxP_a21h9jNH16w/65zwFP9xwGXWeapwE847etpPFSb6cyrmPedkJflkHrxORq9zTwomgSiFXGoCUTRDKoOAf7__j9j8xWAdBgvJWKRIpLwcbeEKdCmiAypv7O2xz4h6e_nTrmOAgVsaoaBiCU1XR1Cp4lV-H9MrBaab9A/gi9BonJV1Rdkt96sZskLeQOW8iYAzqS-ytqyhg9lcvw),fu_957uwpni3yfi5ja.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/Td-fPRyglARM3qvpjj6TJw/rTeQr7BgxPxI9X9OTa0joxJlunnxfJsLwLhemOWoFjnF3CegH7TlfDszi48CD8T1Q3f-25XYsxBrlGIWwVvAEj0WuItvuH3lmYERvyvXFKzVEwf0hB2k3LrdlpF9T1GuqRqsoYRYZ1sJskqkLuUcMiLbdhgk5KyIjT94wI84b4o/mzGHAQNTl6HcGJKTdubrX2ACVR-Gku5X89xZYQOh-fA)
ETIC - FONCIÈREMENT RESPONSABLE : 31/03/2023,ETIC - FONCIÈREMENT RESPONSABLE,73.36,57.00,59.50,100.00,Auvergne-Rhône-Alpes,af0bd8d1-3060-8c89-555b-6426e5587c2b-113 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/R8Lcjb3MlLVQAn_CDw22hA/-sw6c6YSYzJoKs2WsEb7shhbYFTr_qxBF-HqVaPS3HmWGaj09v5wdvH3TZdE1UGy8eijFPx1GZu7V3CfhXw_wP_KCl79kdZig1xvuMAWHkN-pH97MGyvqTYC5U993U7vaumzpoxIsnSD_iqqWoCEYeVD84ru0mLEC2RpoT8UNXoQWXYWsMyGPmuI28j51TAv/Ata5qX3abQpZQI4zS9u-jtSOlBfRHiggAXjUBpBktQM),20231019_75928e0e-7d37-9d3e-c1cb-64d0b3055206.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/5TB8hpiKm0615xSr-k8ycw/KVNEHm4AHOXa39dXuS6-a8SoYDq7Zy1-fJtF8piKrjA3AEp4WCA9Wth6vOCBTRwvfL3cUE4sNDRlb4A8ztmpt9kRfdjxtNwLZXeiIEbnC5RHbvoJ8DOQzKRRJwKp3N7L84IePa-5RLFVMqV3uMBv3F6ZCsegoHi77m3DIFccBJtsp67eStnyvD-YoeY6EvRN/sZWLtE0XPuCGsXCZCcHKh6lzrFiPIdxJ1FuRtYOHWC8)
CULTURETRIP : 22/07/2023,CULTURETRIP,73.32,66.00,69.00,81.50,Ile-de-France,4466e005-1923-3417-2e3b-64917e0b9d36-641 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/holjA-lqFaskni0Zd_uSkQ/swjaEYnrh6YYB5juVxr2U2x2D6ZifgTDdrZzl2T9rvrpdacFGPd0F7QPUd94fUhX_k4P8MFQ1mcMSS0SjpFjfj8DYTDFcMM9GZEkFyh9b_vIrKwxkckFzbAwVrX2cMDCkbxajJMQydui7GUCZQuMHzUJJPbF6lYlWNl8hu40pJ2JutTZQPXB-o8dq404wWvR/xWhXck11mJkZ7Buucae8rNpZW7WuEoai1dnLYuutclE),20231019_e1acd355-61cf-d4d3-e805-64bb997661c0.jpeg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/Qy6U-9KalTuskvROs7WpEA/HFYJzrxyqXI26L1J8M6DcYPCYWXG0qbY8M7CQBUyz2R3wY0EIiVKDO6vUI61TL_-3clN_piepN_tH-hnlFgmmrs3Sl1ZAy4U2ewtYAmFzgwRwwVaQ8lXHgZuL4dzsSXq8g9OWvPYRjkI-hBVMXJxVzrW5J8H398fuJaileySnBEusG5yUqZ38CJ_zclyWzQS/gem6DQ9DDYrMQZ35i5yMeJbW4NznFkMLpSGnSaKTqDg)
L'ARBRE À CAFÉ : 03/06/2022,L'ARBRE À CAFÉ,73.20,65.31,72.03,81.25,Ile-de-France,fu_176434907192.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/lPQRrVaw9IpmlD3fBhRkJw/SgBs0l0uJ0btMq5B3Aw8EbRLh08wrH_HxwWbKoTO3jGYf4r4AFcEM-v1CiNOaP6tsQ0i4oe6SA4jTHtqdXpsZ1jEm8iMNOoe--Im0jDQP8zlwg8e5LK8jJ7sDMwh_6mmWt3evJ7goiClndiMart6ZQ/QWRokWJOLwyJQ86aS25R3LFJS911EsHk2gt6zAry9Qo),fu_bixirndm422k426.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/G0gAMSqUAuwchsTonAYnBg/GtG5Hb3xy7fwrboa003b6MXEHOOWT55Qcbe0slZrM_2qMZ9yKbh16YndxxgjsRoUHVSpG4zrNsVHSbmcmUvJPKd-5M2LLrNFHj2AxFucPni6MpO_9MZpwJT_I3jgAsQaDTDw4C6ohbFNv1ywtFMQpiv9HIQxRzge_Pw0FbeNLHg/Mc_EykOOJgS4ZpEvSo9dRDlBWXp_t9VrcRKwmZ7K8s8)
CEKOYA : 20/03/2023,CEKOYA,73.05,75.94,82.81,61.81,Occitanie,IS Cekoya.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/psoU5oEt87G-f5ry-e6qyQ/ZVU8v2kLVY5TECd3Yt_ZXTqIH5OB7UmV0OfMrP-U0gBNbIaiqSbWnpeMVu-WC7MTj9CiBS_mNg3sTyJt2YX5cKoBjXOyROLeWQFKjx-XrmuY46ZmO3eBAxBOL-XXI_kwuzASsueqECA5MxSqb_ikhA/0ZaUPaG97o2DH8j6iZtdAwAo6A4huF8DmDyEAs6PG64),fu_nwtepg58h58eyme.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/lTCl4QfzDoLE6I0mNd8SuA/2LXVGrt0ShRzAnvsmACrpirccDQJmft2VHLIxt-Yp4YNCdw_3mY1HS7Oox4kwTiJpxgFr72-Z6RHkDVJeBjefeWPV2lbPkEVEHOR2ZiPQ1IdINZu2NlcWI1wg8jWh7NeZy85suarf-ZiJ3VmtGxz0JkF7eKwlzxht_dv478Mu9U/4B23TwB8bDMBUePsNPv0vUXOfVSsbhJWgbzlY-pLZH4)
YOTI  : 05/04/2022,YOTI ,72.85,67.66,63.13,86.11,Ile-de-France,fu_107449753904.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/C0tNrsRpdn7Vwe8WgfSMYA/bt7UqSYLip7A12f-mjlbm6cA36QMowvl8I6eQ_RiVt1Yd2Y7glirOum4rb7Um-fzX0cp1cjSQs2dpRtxBoTA4KjyRHwrodDvH3lZs2iGHLPjkIBHvKxrbUWuq8R7M2hU2QKJ1O6RuTTYu07FnlsMag/ZixBe4LaEyz_OiEHC6DoWDyZMoeCQiVow018_-iIAZo),fu_8d8zti455psxiqe.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/X5Vk5SCHyjgncpGkIdrYIA/_qK1K44j7OhVtrkdn0I7dpDQQKE_rDmS7-Gx08uwf0y5Tbk27WG3tORu3Nxt6-V0x0xbygkxuZ8eKypnVyeXQa5nn5s2mNdfQI8b9FLSz1fSLZw3uDnd_BbKaFe-vqdgUyh-lc_3wD9Vs3W1Rz-mSYPxXCBII6CgZCz1zd6u3lM/fsn61CHCK99iNdFG9o70JkK8os6vHcnowxv6rGIZ0do)
SARL JARDIN BOHEME : 12/10/2023,SARL JARDIN BOHEME,72.76,84.00,85.00,48.50,Occitanie,e7444bcc-882b-6f0b-1878-6527c8c4d355-1086 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/U6FA5FE5IhB_gfkoJIPyWg/iBMsB_Kle3xW9ga-E7NfztEBgvZ8GgLhVBSdMNqrem9DnEaoWo_iHbDXPkLZFXfAoJNXq8aTcpMxFnZxvYKYfRGHa8srw7WZhz8-vw-rggWiCYXK9PhNQlWPZ65qDaLBp7HQfTAxPu6GxkDD0-57x7Hx45x3s1msU35viSTlErLSAkRZBv-cZwmnzCex8DYZ/r7Kc4UIaZ6D0NbZ8p-AbFV250zGL-7RUba4NviU26_E),20231019_768cb0f3-3255-49d4-0b70-6527c976d050.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/opzg99zf7_cyqQnCqw5pSQ/gvTGPF0JxXKOnE3s4lLwZKP7yBtfP25OBvsTnjn2abeXR8jyLkR6mnw-9U2j00f8ga_767oXoFp0OBtEBsnv92J_gmmQh7VmamZG0-YYG4OGwQMOT5S0mgTVgx5S1W6zj6dSEbNth7gaDE4oL9plIjX0Z2Z-KVug5OO69pcMHsNx2EUpSPIpVxdAq6pZFuFR/OzDYjGy7v8mR9e16PBr4FWx1cT5SoRGWyYnEnKB0CXQ)
HEROS DE L'ORDINAIRE : 16/05/2023,HEROS DE L'ORDINAIRE,72.75,80.00,75.00,66.50,Ile-de-France,66c6c59d-5a6d-f11b-3977-6463857be586-241 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/9SKmMzljZ-EadGRy49LIIg/kIdajlWFbtzgLEL0ixYs8RK3nj5UzrMAKj0rgTj_i7qVtFGnjcjoPugqeDW5JflsDXmkozQ7G11puKzwyAOpZ5QVomRjgwDYcs2evy_A_1C-jMZBqGtGCKTujm3zEO3vE5HxP1LnNmxJIAbi12WBX0zvnu5B6pzZgqzcTqcHBKSgtWbPzpDjGMG24nL1XGH7/7BMI7DbeMzmF8tmNhM93jRpUm5hINKGs8ufZvOXaP5A),20231128_16580afe-b372-8aee-e282-646f1fefa9dc.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/MMrHOxFUAxO0mcT7MRE8-w/-Yn2Q1flaSFbGb2Hg1iBfKZNyHTXvGaABXWRRRZaaI8xMZewt7bhy-T7OjeleXXWeUYH9oxAUwgEok_uCedz0hWKZFDLpvJausur0fmMMrJvCNQZ3LRnjALTyYjYrHyEWdsqfbUFBIADKz2_P1EPkVAL6603quCV5ll0XTnSs5ewVRYaQu-2FaAczANbY_E4/68jY31gRvNzk24l11_1qE63NMnJzOzetpvsQjeFEhNE)
SKILLFOOLS : 03/10/2023,SKILLFOOLS,72.73,65.00,78.00,75.00,Ile-de-France,1ce2d0e6-9133-dd6c-d5f5-651bec1cb1d5-1031 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/I-I5v_kmIG0tgq63yZY7AQ/A345ziXJWslxc01nX2usayGL2t7cOc27LwhHTturDbLL7_FaKnLovhttC4XDnnX7aPnk5tOnuorhbnkQ6sb-riKBxs89GP2VSEjRaIER3oObwh3Oy1BY6a-lGowBrcPEZmGeA1gGqlAcQdpLZFW37pnBX2zf-1mknn04M0mwf5ZzLmG21jv3k8ctUlPiWmM2/GxJp-vVRArB_2-ceQVNn9TVXEvM4IAbQXxkAfCkkJv0),20231019_a69408b7-c721-e4a5-a453-651bed975a05.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/6FIb3pbBK20tqRPVSOhk7w/UFlrDer0pzYotsAOpR8gHFPHaQq_Y5Sb2JWnpYoYh7_zy8emo2NZ77ZkV9swYlsBcYiebSNhBtWZik6-RsaAR5kvuFJd7gIQyFbLOLKa4H8thuO8rOFG9mv-ZNr_5LDUb6bSW_tjfVVSIV7WR48hpl4_Ys7rNuy6nlRkdceEsDKmTngSK1mXJKv3h3avm2vx/TnzfJmW-oUDoMosSYO4mUZfptpDZqS8HGZV9NzQ9IOM)
WEEEFUND : 02/12/2022,WEEEFUND,72.50,78.59,66.72,72.22,Auvergne-Rhône-Alpes,IS Weeefund.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/l-nw3B6NL2iI3BHdXUgYaQ/LfVIoyNc3Texu-uwDT0eUbugaMNiAzV5hGv07gSH4yhQHix8EMyjAbT8Phd566OWN2WC1OKeM8G_rEILKrtKRv4TRgcIjsRcPSxDH1MWyDPnddVozSk0ZLMjgse6GSvCQRUUfVSg9i8oYAyzOpLrDg/b7HovMOTT230cHbWYDJAZludQshr4gtRAy63U7QciTc),Weefund.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/KhAoDpr27a3CHdRtnTsHdg/otQNRb1dM-M3yigVAsyfqXVvEHb-ee9X3l1iSuYr0kR26wSBpSHcaa0zf-cB_sZx50jhLM_PL9VY61ktLhzX2Iqap2JgadP7Mn-yvfiUknkYF7i5MndhiV3onDyYdvSOpsBX6ytlyDzJS7x45OKaaw/Epf5oTr2dshSJL1K2e-sQaxrgnXljZcgbKdSDLlNzKU)
